,tittle,hash,chapter,kitsu_id
4769,[PuyaSubs!] Maiko-san Chi no Makanai-san - 11 [ESP-ENG][1080p][996FEC76].mkv,5114542fcee193e187349d01bb80ef2476a5142b,11,43750
4770,[PuyaSubs!] Scarlet Nexus - 26 [ESP-ENG][720p][68702A8C].mkv,919b30f7f646f632b2d6c0bbf58e10912ee79d7d,26,44195
4771,[PuyaSubs!] Scarlet Nexus - 26 [ESP-ENG][1080p][A4F8A654].mkv,a7be3cc67944cad114b7bde4d73552c4d8e90f31,26,44195
4772,[PuyaSubs!] Muv-Luv Alternative - 12 [ESP-ENG][720p][3A715F99].mkv,f9358ef93af1947b3ceba1e1712d3617bda83b88,12,43690
4773,[PuyaSubs!] Muv-Luv Alternative - 12 [ESP-ENG][1080p][392059C2].mkv,4d28089026c7384e6bc0f2abadf59ff6044432b8,12,43690
4774,[PuyaSubs!] Sekai Saikou no Ansatsusha - Isekai Kizoku ni Tensei suru - 12 [ESP-ENG][720p][9CF7CD20].mkv,f46d81d12d6f664c5d3869577787650a79dafffd,12,44393
4775,[PuyaSubs!] Sekai Saikou no Ansatsusha - Isekai Kizoku ni Tensei suru - 12 [ESP-ENG][1080p][A1CEF2FD].mkv,bbfc8ca986e2829018bac0b6d268f8c673bcb44e,12,44393
4776,[PuyaSubs!] Puraore! Pride of Orange - 12 [ESP-ENG][720p][808012D9].mkv,4c20483226f8e791f575e551fbe6c1fabc4e33d9,12,43880
4777,[PuyaSubs!] Puraore! Pride of Orange - 12 [ESP-ENG][1080p][698451DE].mkv,006ca264c8989e7791daa73c1217972f412df1c5,12,43880
4778,[PuyaSubs!] Kaginado - 11 [ESP-ENG][720p][A1F14A14].mkv,581b8959b49fa30973bdd18f7e8d7f9266dce49b,11,44420
4779,[PuyaSubs!] Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node - Henkyou de Slow Life suru Koto ni Shimashita - 12 [ESP-ENG][720p][6BAC5F00].mkv,8a3d8ac0805efaa5491029259c36c9ef326424a8,12,null
4780,[PuyaSubs!] Kaginado - 11 [ESP-ENG][1080p][D6DF418F].mkv,418464663a7295f2144ba7fc7464ece0387cba37,11,44420
4781,[PuyaSubs!] Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node - Henkyou de Slow Life suru Koto ni Shimashita - 12 [ESP-ENG][1080p][2C076704].mkv,4fd11d8e1280d0b8c50b79b8cf9efd2754477294,12,null
4782,[PuyaSubs!] Takt Op. Destiny - 12 [ESP-ENG][720p][CA6464AF].mkv,2263a43dde7b611401972a9bbe57433502917b79,12,44233
4783,[PuyaSubs!] Takt Op. Destiny - 12 [ESP-ENG][1080p][66D84DD3].mkv,f3c6c79312fd9f6518be9905b3140e378fb1f93c,12,44233
4784,[PuyaSubs!] Deep Insanity - The Lost Child - 11 [ESP-ENG][720p][5A74502E].mkv,f82442968414b4755fcc09a3859c7b24579c0368,11,45007
4785,[PuyaSubs!] Deep Insanity - The Lost Child - 11 [ESP-ENG][1080p][5ED6C0C3].mkv,7aff55c9bfef2f7b301359b25ed20da0b5807971,11,45007
4786,[PuyaSubs!] Gyakuten Sekai no Denchi Shoujo - 11 [ESP-ENG][720p][BDACC45A].mkv,ee60c346971a311fb635ee8874c85155ceee0469,11,44300
4787,[PuyaSubs!] Gyakuten Sekai no Denchi Shoujo - 11 [ESP-ENG][1080p][DC866625].mkv,3f14bf259c9c5dd0c0cbb03b92edcf7adc115215,11,44300
4788,[PuyaSubs!] Kyuuketsuki Sugu Shinu - 12 [ESP-ENG][720p][3374D016].mkv,f8167b64199f0bb089f9a50229e71e22aa6cb685,12,44637
4789,[PuyaSubs!] Kyuuketsuki Sugu Shinu - 12 [ESP-ENG][1080p][ECD1F115].mkv,2c83d683b51c756923a0faa998431a5a9f969b9d,12,44637
4790,[PuyaSubs!] Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei - 12 [ESP-ENG][720p][8636257D].mkv,e415ff31da67dd0cbe76ac06f1c1532725bee246,12,44024
4791,[PuyaSubs!] Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei - 12 [ESP-ENG][1080p][2AE9A087].mkv,8dc5170e476dfe5fc4a73adeb016ef6735b91777,12,44024
4792,[PuyaSubs!] Shingeki no Kyojin - OADs - 08 [ESP-ENG][720p][7AFAEB2B].mkv,d8ba2be4160d000fbd615968acd46f477ed48674,8,null
4793,[PuyaSubs!] Shingeki no Kyojin - OADs - 08 [ESP-ENG][1080p][2E012BAE].mkv,c5159a7f9e9ea0bbc0c7180cbfa691303289695f,8,null
4794,[PuyaSubs!] Shingeki no Kyojin - OADs - 07 [ESP-ENG][720p][FF42E2E4].mkv,43668ac4a311afe6c8cd5dfb1f5db9f8dc1e39e7,7,null
4795,[PuyaSubs!] Shingeki no Kyojin - OADs - 07 [ESP-ENG][1080p][80101A11].mkv,2fa61b208013f23066fb4fd55600e5d7e69b2292,7,null
4796,[PuyaSubs!] Shingeki no Kyojin - OADs - 06 [ESP-ENG][720p][FA827D4D].mkv,f44254b5702647cf4e445a9764b85c3c80afce2a,6,null
4797,[PuyaSubs!] Shingeki no Kyojin - OADs - 06 [ESP-ENG][1080p][0BAF311E].mkv,5092db758204e77b5de59f81928774bcb547b42e,6,null
4798,[PuyaSubs!] Cardfight!! Vanguard - overDress Season 2 - 24 [ESP-ENG][720p][390BD03B].mkv,2d393876676218a7c7a5956232725cee049b6ab7,24,44521
4799,[PuyaSubs!] Cardfight!! Vanguard - overDress Season 2 - 24 [ESP-ENG][1080p][736C3E28].mkv,e48efbe54f8a752d6eb668f5c9e83b7a07ad6943,24,44521
4800,[PuyaSubs!] Sabikui Bisco - 01 [ESP-ENG][720p][EC212FFD].mkv,5dd6e60f71de9b31f934ea8fa1ccdea95e99a182,1,44189
4801,[PuyaSubs!] Sabikui Bisco - 01 [ESP-ENG][1080p][6BCEA381].mkv,a65275f1c0a8a52078a3cd4575e17ce04f3a6656,1,44189
4802,[PuyaSubs!] One Piece - 1005 [ESP-ENG][720p][305A92E5].mkv,cd7422fefe00f2bb2e67e069a2c6cc008a19e7ff,1005,12
4803,[PuyaSubs!] One Piece - 1005 [ESP-ENG][1080p][B370A293].mkv,0ed707a9c47316b54462041d4c6591955c408743,1005,12
4804,[PuyaSubs!] One Piece - 360 [ESP-ENG][720p][48BFFC8C].mkv,c566d6fad1b6d55b51f04b5d3d46737f51468ca6,360,12
4805,[PuyaSubs!] One Piece - 360 [ESP-ENG][1080p][F0F5AA27].mkv,ae46b9dea695750d85756f0effb17196f2dcc0cf,360,12
4806,[PuyaSubs!] Shingeki no Kyojin - The Final Season Part 2 - 76 [ESP-ENG][720p][77AFD6B8].mkv,a4bd683b8977b9ed5baedaa168f5f1d9a4a2d723,76,44240
4807,[PuyaSubs!] Shingeki no Kyojin - The Final Season Part 2 - 76 [ESP-ENG][1080p][7B40AD44].mkv,a51dfe81ca476e7c7ad93efe3c2119bca930ddc4,76,44240
4808,[PuyaSubs!] Sasaki to Miyano - 01 [ESP-ENG][720p][200B4375].mkv,b2024a4c1d971f1979efdc985d7c9722fdf6e98b,1,44575
4809,[PuyaSubs!] Sasaki to Miyano - 01 [ESP-ENG][1080p][8DC82B46].mkv,0948f15d140342cb1d620267c2fe0d2377c20615,1,44575
4810,[PuyaSubs!] Futsal Boys - 01 [ESP-ENG][720p][320BB027].mkv,0b6da430fb00ffdaf1fad39c099394732d8ce9c1,1,null
4811,[PuyaSubs!] Futsal Boys - 01 [ESP-ENG][1080p][BE7DB39C].mkv,5739984f2e6f10b4371f1bdf1813fb78e95a89e7,1,null
4812,[PuyaSubs!] Baraou no Souretsu - 01 [ESP-ENG][720p][225ED7C7].mkv,2dcec6e75bdfdc379cefe185ac5b23acb842fef3,1,44208
4813,[PuyaSubs!] Baraou no Souretsu - 01 [ESP-ENG][1080p][55323631].mkv,a8da4e6f769018653ff034637bd2ee9d22c69874,1,44208
4814,[PuyaSubs!] Sabiiro no Armor - Reimei - 01 [ESP-ENG][720p][A6B03C3F].mkv,7d38c82dd0ad07e0f3027814148ff867b9ad01ad,1,null
4815,[PuyaSubs!] Sabiiro no Armor - Reimei - 01 [ESP-ENG][1080p][2DD788FE].mkv,79f428fdf0fa5a472bb37b5b24141a5ec6e556bf,1,null
4816,[PuyaSubs!] Kimetsu no Yaiba - Yuukaku-hen - 06 [ESP-ENG][720p][E2118BCC].mkv,f1682de795ed40ed9123c08c85383a8de26e8cc7,6,44081
4817,[PuyaSubs!] Kimetsu no Yaiba - Yuukaku-hen - 06 [ESP-ENG][1080p][2C84A926].mkv,8c869f1a3adf08ac7b60b132fe89623555fe5997,6,44081
4818,[PuyaSubs!] Boruto - Naruto Next Generations - 231 [ESP-ENG][720p][63B39229].mkv,14226de18bbdd0e9127d81c32f347850231686c7,231,13051
4819,[PuyaSubs!] Boruto - Naruto Next Generations - 231 [ESP-ENG][1080p][D8851346].mkv,1201c48cc7927319ccbc7daffafb043267f1fd78,231,13051
4820,[PuyaSubs!] World Trigger 3rd Season - 13 [ESP-ENG][720p][8C51E8CA].mkv,b15215860bcc9a7d366000aa67dd2ff669272c9a,13,null
4821,[PuyaSubs!] World Trigger 3rd Season - 13 [ESP-ENG][1080p][9F18B9DF].mkv,f15608b609433c38089e9f14134ee6dbc059df06,13,null
4822,[PuyaSubs!] Digimon Ghost Game - 13 [ESP-ENG][720p][614867D1].mkv,305ef4f0324214340cae07cb344260f489ec0a6b,13,44946
4823,[PuyaSubs!] Digimon Ghost Game - 13 [ESP-ENG][1080p][7E79B7A2].mkv,e19fe7812cdfcc3cba4d94393e1dcea5617ca870,13,44946
4824,[PuyaSubs!] Tropical-Rouge! Precure - 43 [ESP-ENG][720p][D44E122C].mkv,aeac95b41888df71699b169a4ca2854981c8b1e1,43,43821
4825,[PuyaSubs!] Tropical-Rouge! Precure - 43 [ESP-ENG][1080p][13FF7CD2].mkv,9b1e1ea51eff7a5be2e5cb7c55df1462fb1c9ee6,43,43821
4826,[PuyaSubs!] Kaijin Kaihatsu-bu no Kuroitsu-san - 01 [ESP-ENG][720p][62E4BDE2].mkv,6462669510f9fe8de75699f5b3d1fe8ad39b5df4,1,null
4827,[PuyaSubs!] Kaijin Kaihatsu-bu no Kuroitsu-san - 01 [ESP-ENG][1080p][ADBABFC5].mkv,7a63eb9725d51f23d5d87632bc48b19ee1abf18d,1,null
4828,[PuyaSubs!] Genjitsu Shugi Yuusha no Oukoku Saikenki 2nd Season - 14 [ESP-ENG][720p][3B1D60EB].mkv,abb122e823653857b09021a51b833dccd5f48d43,14,null
4829,[PuyaSubs!] Genjitsu Shugi Yuusha no Oukoku Saikenki 2nd Season - 14 [ESP-ENG][1080p][DD245687].mkv,b103c55edddb1c7e1e0ced48585a96358f458216,14,null
4830,[PuyaSubs!] Shikkakumon no Saikyou Kenja - 01 [ESP-ENG][720p][10AC0E1D].mkv,965d2f3457f23ee46db5a39779dee9684c2db6b7,1,44025
4831,[PuyaSubs!] Shikkakumon no Saikyou Kenja - 01 [ESP-ENG][1080p][3BF827BC].mkv,12b6b3e66ac759907f5bd7e08e715f4232f091e9,1,44025
4832,[PuyaSubs!] Akebi-chan no Sailor-fuku - 01 [ESP-ENG][720p][07AA9973].mkv,7c0f38c0a4987a3201aa1804cb26e0f454c63c91,1,44210
4833,[PuyaSubs!] Akebi-chan no Sailor-fuku - 01 [ESP-ENG][1080p][F62DA935].mkv,65f1d8fd430f5a590072daded33bac00dc8db422,1,44210
4834,[PuyaSubs!] Sono Bisque Doll wa Koi wo Suru - 01 [ESP-ENG][720p][93B62948].mkv,c7f71065b861dc5c4eddac22ec57237b722778b9,1,44382
4835,[PuyaSubs!] Sono Bisque Doll wa Koi wo Suru - 01 [ESP-ENG][1080p][DF36EA38].mkv,d6d3fcd0acb47402c5a3bae6bacfd72835c39f15,1,44382
4836,[PuyaSubs!] Dragon Quest - Dai no Daibouken (2020) - 64 [ESP-ENG][720p][64B3A4A0].mkv,da741d2a7fda8ed25f6f4610d35c4a7ed0283eef,64,42900
4837,[PuyaSubs!] Dragon Quest - Dai no Daibouken (2020) - 64 [ESP-ENG][1080p][15994462].mkv,32cb0704bd214ae9ea522a90803007ecd2304f09,64,42900
4838,[PuyaSubs!] Hanyou no Yashahime - Sengoku Otogizoushi - Ni no Shou - 38 [ESP-ENG][720p][E7FE46C2].mkv,fc26e89214263f5ed1dff11995e8f11e50349636,38,44199
4839,[PuyaSubs!] Hanyou no Yashahime - Sengoku Otogizoushi - Ni no Shou - 38 [ESP-ENG][1080p][D6316EAB].mkv,ab5e109d261cec11f44610b9d012179cffb4d624,38,44199
4840,[PuyaSubs!] Cue! - 01 [ESP-ENG][720p][2DD5621D].mkv,9576b103f0d292905466805f9972f69144964ad1,1,null
4841,[PuyaSubs!] Cue! - 01 [ESP-ENG][1080p][230518C3].mkv,56030cd1344627d492e198cb24848a88c44bc1b7,1,null
4842,[PuyaSubs!] Dolls Frontline - 01 [ESP-ENG][720p][3A29F79A].mkv,7f8f3ae87c25a49b31a53b7ed0df86d48c95ca40,1,null
4843,[PuyaSubs!] Dolls Frontline - 01 [ESP-ENG][1080p][D9375EA3].mkv,c4c69b55c3d2477cdbaf676198be95070c714231,1,null
4844,[PuyaSubs!] Slow Loop - 01 [ESP-ENG][720p][A1EAE567].mkv,3e848a9eb7b86cbf540c3163d11a2662eca2cb07,1,44381
4845,[PuyaSubs!] Slow Loop - 01 [ESP-ENG][1080p][00E8EB6E].mkv,271efb28ddf60ec79e7e08e0400f4969a5d13e4b,1,44381
4846,[PuyaSubs!] Shuumatsu no Harem - 01 [ESP-ENG][720p][6FD184ED].mkv,fc8549f60e940fb0243272e773bea82abf5de3ac,1,43198
4847,[PuyaSubs!] Shuumatsu no Harem - 01 [ESP-ENG][1080p][D5634FEF].mkv,42c5eef25d14bd002f10b67fce12983d9761e5dd,1,43198
4848,[PuyaSubs!] Hakozume: Kouban Joshi no Gyakushuu - 01 [ESP-ENG][720p][C4F5AA8A].mkv,4b20963984d86da6511b9d3d6daa8e35ff4bd62c,1,null
4849,[PuyaSubs!] Hakozume: Kouban Joshi no Gyakushuu - 01 [ESP-ENG][1080p][23B184FD].mkv,a982825c51f0a721c9193034c4179dca02842d36,1,null
4850,[PuyaSubs!] Platinum End - 13 [ESP-ENG][720p][6EBCD57C].mkv,8141389af03133f2a74f6093d8c0366a5c1dbc96,13,43862
4851,[PuyaSubs!] Platinum End - 13 [ESP-ENG][1080p][FBF4B26C].mkv,9a1624e8e2ce0663104a99f5d6ad616fa751b6f9,13,43862
4852,[PuyaSubs!] Ousama Ranking - 12 [ESP-ENG][720p][A801CC1E].mkv,932d8386f185a2084003a7d60d1df525b1ba433e,12,43849
4853,[PuyaSubs!] Ousama Ranking - 12 [ESP-ENG][1080p][484C45C8].mkv,f90b222ce349891d7af612cd970e6983cd238005,12,43849
4854,[PuyaSubs!] Tokyo 24-ku - 01 [ESP-ENG][720p][A5DB6392].mkv,71640bc540a33424c6b8aea6f497c5e146d9b59a,1,45372
4855,[PuyaSubs!] Tokyo 24-ku - 01 [ESP-ENG][1080p][AD547E1E].mkv,41b55ee53a46177a57a39389f7f5424eea955e47,1,45372
4856,[PuyaSubs!] Leadale no Daichi nite - 01 [ESP-ENG][720p][27C1F872].mkv,1a108a62b422e0976cbab1634320c5d9a2b822a8,1,44186
4857,[PuyaSubs!] Leadale no Daichi nite - 01 [ESP-ENG][1080p][4CF79CFE].mkv,1f425b7d54ed372b4694880a19776480d2e02200,1,44186
4858,[PuyaSubs!] Orient - 01 [ESP-ENG][720p][0342B638].mkv,2087598d2c257f367b8c99d9c4672176647fdae5,1,44205
4859,[PuyaSubs!] Orient - 01 [ESP-ENG][1080p][909EAE19].mkv,f44d082fb9c584b273c73d8e9ac13575bdff4a69,1,44205
4860,[PuyaSubs!] Saihate no Paladin - 12 [ESP-ENG][720p][873471CF].mkv,18d92cda084a24a0d722c4ea38343b395c5ed584,12,44432
4861,[PuyaSubs!] Saihate no Paladin - 12 [ESP-ENG][1080p][81364F23].mkv,1a5e190f5fc5042e1ee327159de54b5976189950,12,44432
4862,[PuyaSubs!] Kimetsu no Yaiba - Yuukaku-hen - 05 [ESP-ENG][720p][736AD681].mkv,c9900ff9da5681fc2939c3e2ac186c21f1fc1208,5,44081
4863,[PuyaSubs!] Kimetsu no Yaiba - Yuukaku-hen - 05 [ESP-ENG][1080p][BAC931F1].mkv,bb5770014dd3b7dff196b53b8ec3cae7a22b4d71,5,44081
4864,[PuyaSubs!] Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta - X - 13 [ESP-ENG][720p][3E8650DD].mkv,20217e8870920837b6d780ccbf075e4b4181e74b,13,null
4865,[PuyaSubs!] Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta - X - 13 [ESP-ENG][1080p][6B8C7E0C].mkv,bc6f22ec0f66dfcaf753dd85a6aecd8fea6198d4,13,null
4866,[PuyaSubs!] Mahouka Koukou no Rettousei - Tsuioku-hen - 360 [ESP-ENG][720p][E235D489].mkv,92318baa92a45834189bd62d3d54fe70bd45f67d,360,44397
4867,[PuyaSubs!] Mahouka Koukou no Rettousei - Tsuioku-hen - 360 [ESP-ENG][1080p][B196C38E].mkv,74072fe749d93f879ebbfb8d76877c5f103e0cb1,360,44397
4868,[PuyaSubs!] Lord El-Melloi II Sei no Jikenbo - Rail Zeppelin Grace Note - SP - 360 [ESP-ENG][720p][A1100D89].mkv,06073e5806359aeab35712bd7a9fe4f1af7ef6c9,360,null
4869,[PuyaSubs!] Lord El-Melloi II Sei no Jikenbo - Rail Zeppelin Grace Note - SP - 360 [ESP-ENG][1080p][4034E968].mkv,c3bebde9c1d837b33e340aa0b2f9e9768a2a1438,360,null
4870,[PuyaSubs!] Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node - Henkyou de Slow Life suru Koto ni Shimashita - 13 [ESP-ENG][720p][0F0A33BE].mkv,8d0b18905bc8f4aa3337909b0f9cf0daf0b03966,13,null
4871,[PuyaSubs!] Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node - Henkyou de Slow Life suru Koto ni Shimashita - 13 [ESP-ENG][1080p][8AC897A8].mkv,972989e65300d20eacc5102b875f0dc9f95afa81,13,null
4872,[PuyaSubs!] Kaginado - 12 [ESP-ENG][720p][8451400E].mkv,2a625b209009bd270d6750715d251b0cda8c766f,12,44420
4873,[PuyaSubs!] Kaginado - 12 [ESP-ENG][1080p][3E323BE5].mkv,db504abf99d4afc85789740f12fb16059bbdb9e8,12,44420
4874,[PuyaSubs!] Deep Insanity - The Lost Child - 12 [ESP-ENG][720p][A5E50A44].mkv,a23b9b6df58c2871b50e422370aab570865c0669,12,45007
4875,[PuyaSubs!] Shingeki no Kyojin - The Final Season Part 2 - 77 [ESP-ENG][1080p][138FD4EF].mkv,dab735d09e74f5ebcdb1ba7406cb382788cd9469,77,44240
4876,[PuyaSubs!] Kaijin Kaihatsu-bu no Kuroitsu-san - 02 [ESP-ENG][720p][31672CF5].mkv,237be36bd3e45f363b13008656b5341dc75c1afd,2,null
4877,[PuyaSubs!] Kaijin Kaihatsu-bu no Kuroitsu-san - 02 [ESP-ENG][1080p][1804E8D6].mkv,c1552115505b952468a224175e4cc0d1b17c9736,2,null
4878,[PuyaSubs!] Sasaki to Miyano - 02 [ESP-ENG][720p][29ACB43F].mkv,e52e9504ab09a5b38f06044a4b5b4884a409dc43,2,44575
4879,[PuyaSubs!] Sasaki to Miyano - 02 [ESP-ENG][1080p][9162842D].mkv,86b5137dfa2050abfa6c35b6eb807020e1b6e624,2,44575
4880,[PuyaSubs!] Kimetsu no Yaiba - Yuukaku-hen - 07 [ESP-ENG][720p][99530A87].mkv,d91c94d97c5bcdf742881cbe89125ac100fd0195,7,44081
4881,[PuyaSubs!] Kimetsu no Yaiba - Yuukaku-hen - 07 [ESP-ENG][1080p][FFECBAEA].mkv,a46189e29e7d560531083baec14b63d615bb16c9,7,44081
4882,[PuyaSubs!] Sabiiro no Armor - Reimei - 02 [ESP-ENG][720p][71785310].mkv,fb3982e195b6ef935a71b536b4e1ae54aa1c03ca,2,null
4883,[PuyaSubs!] Sabiiro no Armor - Reimei - 02 [ESP-ENG][1080p][C92635D6].mkv,b7046eb304350c825fdc53ed33bc42e881dccdea,2,null
4884,[PuyaSubs!] Futsal Boys - 02 [ESP-ENG][720p][4F1ACCC9].mkv,6a1a9d725bad3ff870a9f072c0dd268d58a03e3f,2,null
4885,[PuyaSubs!] Futsal Boys - 02 [ESP-ENG][1080p][077AF4F2].mkv,1b51ac3d680e0350f37520d72be508422bf47ebd,2,null
4886,[PuyaSubs!] Baraou no Souretsu - 02 [ESP-ENG][720p][C3CFA1B5].mkv,91b64e57582dfda90ba6aff9e6c444e199896a7a,2,44208
4887,[PuyaSubs!] Baraou no Souretsu - 02 [ESP-ENG][1080p][C368D2E8].mkv,0baa7e858b8c41693bc160b9202e26d6cff98043,2,44208
4888,[PuyaSubs!] Boruto - Naruto Next Generations - 232 [ESP-ENG][720p][AFDC19B5].mkv,3f8c8cd0a70bb46013fad9c30e5f6254d34c3a84,232,13051
4889,[PuyaSubs!] Boruto - Naruto Next Generations - 232 [ESP-ENG][1080p][FFF1CEEB].mkv,eb45cfb89a1ea7d4da767ae3e5bbc6a4f06cbe00,232,13051
4890,[PuyaSubs!] One Piece - 1006 [ESP-ENG][720p][D2AA3918].mkv,13b0da5cc56b3792a74a9ed13b2b764a52794358,1006,12
4891,[PuyaSubs!] One Piece - 1006 [ESP-ENG][1080p][F92C1A6E].mkv,9a1ef117d109a9e5c7afa36ffa890c537f3b3582,1006,12
4892,[PuyaSubs!] Digimon Ghost Game - 14 [ESP-ENG][720p][1E4A9D6D].mkv,e70c5030e3ac96a941fcf86cb70b890e04d934d8,14,44946
4893,[PuyaSubs!] Digimon Ghost Game - 14 [ESP-ENG][1080p][A9D830BF].mkv,6b0c081e484a82da1379ffca374c8d8797255717,14,44946
4894,[PuyaSubs!] Tropical-Rouge! Precure - 44 [ESP-ENG][720p][5FB9D214].mkv,f456e51142291c81b55716bc50404c2604264e7d,44,43821
4895,[PuyaSubs!] Tropical-Rouge! Precure - 44 [ESP-ENG][1080p][888E6DD1].mkv,86f35e3e6cfb108af253908028c565da159df088,44,43821
4896,[PuyaSubs!] Genjitsu Shugi Yuusha no Oukoku Saikenki 2nd Season - 15 [ESP-ENG][720p][874DCC93].mkv,83d4f13a5ef02a558f3189b13f0baf00951cd290,15,null
4897,[PuyaSubs!] Genjitsu Shugi Yuusha no Oukoku Saikenki 2nd Season - 15 [ESP-ENG][1080p][07D89453].mkv,1117bb5b4a8e0e0a7c3c842a2728553f6ce3f4d7,15,null
4898,[PuyaSubs!] Akebi-chan no Sailor-fuku - 02 [ESP-ENG][720p][DFA56537].mkv,304f96c6a1af9c67065468d758ee4aa4c2c31b7a,2,44210
4899,[PuyaSubs!] Akebi-chan no Sailor-fuku - 02 [ESP-ENG][1080p][3DEA90B9].mkv,c43492a7c3320dcb310e4dc306f772495d32f2b6,2,44210
4900,[PuyaSubs!] Sono Bisque Doll wa Koi wo Suru - 02 [ESP-ENG][720p][C26095DD].mkv,6f6715fe7766fadb2705272492ea3b998d022e19,2,44382
4901,[PuyaSubs!] Sono Bisque Doll wa Koi wo Suru - 02 [ESP-ENG][1080p][394837E9].mkv,7c14b6ad0da053a97854c64f132e24b46190784b,2,44382
4902,[PuyaSubs!] Shikkakumon no Saikyou Kenja - 02 [ESP-ENG][720p][524EF756].mkv,8d4d3cc9a1df43c45b70a61d9db27e1528d8db8f,2,44025
4903,[PuyaSubs!] Shikkakumon no Saikyou Kenja - 02 [ESP-ENG][1080p][79AEA718].mkv,9a77fe7802a1eaaa86f471059db8225791b67f49,2,44025
4904,[PuyaSubs!] Hanyou no Yashahime - Sengoku Otogizoushi - Ni no Shou - 39 [ESP-ENG][720p][7F71ADA6].mkv,7cf5143fc34408ace2ed0b6e54ceb3ea4132ab9c,39,44199
4905,[PuyaSubs!] Hanyou no Yashahime - Sengoku Otogizoushi - Ni no Shou - 39 [ESP-ENG][1080p][69934DFB].mkv,791e8223d3c4838404024af4fe2df643d5835b09,39,44199
4906,[PuyaSubs!] Dragon Quest - Dai no Daibouken (2020) - 65 [ESP-ENG][720p][F8D4DC56].mkv,d4f3fc53194c4dc6cf8218660bd158a67eddc982,65,42900
4907,[PuyaSubs!] Dragon Quest - Dai no Daibouken (2020) - 65 [ESP-ENG][1080p][E540C969].mkv,5dc0307eaeebfc598ac1c425110da5f05ed3180d,65,42900
4908,[PuyaSubs!] Cue! - 02 [ESP-ENG][720p][55E3ECA9].mkv,f432e43aa8e40e262af9d1da12efe22d1df15ac1,2,null
4909,[PuyaSubs!] Cue! - 02 [ESP-ENG][1080p][A1C6FF5D].mkv,1942dae44b76c6b99dbf0b9e52fb5962fa8f4937,2,null
4910,[PuyaSubs!] Shuumatsu no Harem - 02 [ESP-ENG][720p][8F574AD5].mkv,52f91dfb7145c4cde87c49b9fe5e5dcad9ae705a,2,43198
4911,[PuyaSubs!] Shuumatsu no Harem - 02 [ESP-ENG][1080p][DD8A40B6].mkv,617f3d88b9fe1326d92e1ce3009e2bbfaf4996e3,2,43198
4912,[PuyaSubs!] Vanitas no Karte Part 2 - 13 [ESP-ENG][720p][F3853F5D].mkv,ba171d0a856f451c422b85d4ebb317548c5b571b,13,null
4913,[PuyaSubs!] Vanitas no Karte Part 2 - 13 [ESP-ENG][1080p][9DD81E5C].mkv,a0de2ef32c45c8f8fcd05df881d9a038b2cbc701,13,null
4914,[PuyaSubs!] Vanitas no Karte Part 2 - 12.5 [ESP-ENG][720p][7DC2615E].mkv,789377eb2e9258979a05bb00cc11038f26aad77e,12.5,null
4915,[PuyaSubs!] Vanitas no Karte Part 2 - 12.5 [ESP-ENG][1080p][07E86F69].mkv,fb6a349e0964f1f86bb179651035681379a0e584,12.5,null
4916,[PuyaSubs!] Dolls Frontline - 02 [ESP-ENG][720p][8E8F22FC].mkv,21a905f874d594a84dac613b80ed448fd1b3005e,2,null
4917,[PuyaSubs!] Dolls Frontline - 02 [ESP-ENG][1080p][A0360726].mkv,ff0e60b79ddba9f775c7dd6941bbb44a958c7c76,2,null
4918,[PuyaSubs!] Slow Loop - 02 [ESP-ENG][720p][C646D6CE].mkv,8685fd2edaf0c7dcc4d6ebaa1d330708933ab4b1,2,44381
4919,[PuyaSubs!] Slow Loop - 02 [ESP-ENG][1080p][4F5D7799].mkv,1ec141c99fbf8cda7147c9b56ef57a667a6df703,2,44381
4920,[PuyaSubs!] Atasha Kawajiri Kodama Da yo - Dangerous Lifehacker no Tadareta Seikatsu - 01 [ESP-ENG][720p][98147549].mkv,72262f3c836dec8fd99fe3bc823d555cf697f74c,1,null
4921,[PuyaSubs!] Atasha Kawajiri Kodama Da yo - Dangerous Lifehacker no Tadareta Seikatsu - 01 [ESP-ENG][1080p][3833911D].mkv,931b1838d1ec0a1fbe34c1b6f1a6fdfb64a07333,1,null
4922,[PuyaSubs!] Platinum End - 14 [ESP-ENG][720p][8F799CD7].mkv,2bd9ba06b219fadc1279d06ca125f4103564edd4,14,43862
4923,[PuyaSubs!] Platinum End - 14 [ESP-ENG][1080p][23072D32].mkv,6ef99bbbe5d11d502527bb0f590ed0343400478b,14,43862
4924,[PuyaSubs!] Ousama Ranking - 13 [ESP-ENG][720p][F3C286C2].mkv,34332db7ac1f97b26689768e0c61fe3c9f484b14,13,43849
4925,[PuyaSubs!] Ousama Ranking - 13 [ESP-ENG][1080p][C4E64D74].mkv,0fe27c1c1350e80581f4a84685351f8a81162a48,13,43849
